variant,model_id,outcome,formula,term,term_block,coefficient_log_odds,standard_error_hc1,z_value,p_value,odds_ratio,odds_ratio_ci_lower,odds_ratio_ci_upper,n_orders,converged,irls_iterations
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-02]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.0274073336697,0.0584171909963,0.469165552164,0.638951306217,1.0277863695,0.916596196252,1.15246476655,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-03]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.0163182593308,0.0590647799056,0.27627732393,0.782335071251,1.01645212931,0.905338309903,1.14120315011,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-04]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.0035439019411,0.0582402549351,0.0608496982895,0.95147891011,1.00355018899,0.895292408927,1.12489838155,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-05]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.168685354521,0.0610214493965,-2.7643616497,0.00570342876009,0.844774666103,0.749547792505,0.95209971082,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-06]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.0329995279753,0.0603963695761,0.546382641985,0.584802939334,1.03355005138,0.918167740506,1.16343197608,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0676317588201,0.0626511668252,-1.0794971945,0.280366143778,0.934604570108,0.826607098473,1.05671207528,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.150807471334,0.0660024100333,-2.28487825305,0.0223199675257,0.860013259927,0.755655406751,0.978783186942,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.194280365866,0.179888258579,1.08000581806,0.280139589361,1.21443672183,0.853598665658,1.72781028213,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[0]","cr(actual_delivery_days, df=4, constraints=""center"")",0.397329578225,0.0395546267898,10.0450847466,9.65646406174e-24,1.48784621097,1.37685778328,1.60778140951,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[1]","cr(actual_delivery_days, df=4, constraints=""center"")",0.82355601614,0.0543738412689,15.1461805331,8.02996496863e-52,2.27858814415,2.04824892572,2.53483054012,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[2]","cr(actual_delivery_days, df=4, constraints=""center"")",1.55159720462,0.185309825137,8.37298941636,5.61746524079e-17,4.71900137735,3.28181499461,6.78556653438,91171,True,6
post_delivery_reviews,B,low_review_2,"low_review_2 ~ cr(actual_delivery_days, df=4, constraints=""center"") + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","cr(actual_delivery_days, df=4, constraints=""center"")[3]","cr(actual_delivery_days, df=4, constraints=""center"")",1.04085666883,0.867136233171,1.20033811184,0.230008053872,2.83164175484,0.517524134678,15.4933741066,91171,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))",Intercept,Intercept,-2.42368457859,0.108368630015,-22.3651861083,8.59245318692e-111,0.0885945816364,0.0716413261632,0.109559667802,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(actual_duration_group, Treatment(reference=""0-3 days""))[T.4-7 days]","C(actual_duration_group, Treatment(reference=""0-3 days""))",0.0874455782095,0.0533500414138,1.63909110269,0.101194287758,1.09138286782,0.983027108859,1.21168231621,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(actual_duration_group, Treatment(reference=""0-3 days""))[T.8-14 days]","C(actual_duration_group, Treatment(reference=""0-3 days""))",0.233733509886,0.0510719451139,4.57655390575,4.72697946594e-06,1.26330778831,1.14297479945,1.39630949761,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(actual_duration_group, Treatment(reference=""0-3 days""))[T.15-21 days]","C(actual_duration_group, Treatment(reference=""0-3 days""))",0.468354661303,0.0539723155352,8.67768330224,4.03911902965e-18,1.59736382537,1.43701905416,1.77560010997,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(actual_duration_group, Treatment(reference=""0-3 days""))[T.22+ days]","C(actual_duration_group, Treatment(reference=""0-3 days""))",0.828744289894,0.0602124578178,13.7636681831,4.21581738922e-43,2.29044080405,2.03547669812,2.57734175081,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.very early: <= -14 days]","C(promise_error_group_label, Treatment(reference=""on promised date""))",-0.023945988209,0.0914264027872,-0.261915458543,0.793386621347,0.976338442122,0.816165239682,1.16794578747,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.early: -13 to -7 days]","C(promise_error_group_label, Treatment(reference=""on promised date""))",-0.0701669659951,0.0905585072225,-0.77482467575,0.438443266204,0.93223815484,0.780626576441,1.11329540086,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.slightly early: -6 to -1 days]","C(promise_error_group_label, Treatment(reference=""on promised date""))",-0.0065379714722,0.0912672348774,-0.0716354722588,0.9428920098,0.993483354562,0.830756568722,1.18808470851,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.1 day late]","C(promise_error_group_label, Treatment(reference=""on promised date""))",0.435623660641,0.122965140338,3.54265980946,0.000396113333772,1.54592689212,1.21484489988,1.96723874466,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.2-3 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))",1.49464168864,0.106779273963,13.9974887744,1.61476344641e-44,4.45773900813,3.61596280908,5.49547606372,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))",2.49236502685,0.100254220883,24.8604498134,1.99353437687e-136,12.0898351204,9.93307765038,14.7148868037,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))",2.99870201704,0.0986411122006,30.400123743,5.47227759711e-203,20.0594831509,16.5331753526,24.3379057983,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.00582260499572,0.126763941654,-0.0459326597119,0.963363922954,0.994194313516,0.775478232943,1.27459713379,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-02]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.109892886086,0.0913534415421,-1.20294193881,0.228998789549,0.895930096736,0.749055393664,1.07160397619,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-03]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.151134052409,0.0788161066035,-1.91755288255,0.0551677294393,0.85973244173,0.736673289614,1.00334827091,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-04]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.12239292888,0.0779557750427,-1.57003030004,0.11640806229,0.884800636467,0.759432799827,1.03086430619,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-05]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.160417390778,0.0707551278121,-2.26721929192,0.0233768328892,0.851788186225,0.741489043968,0.978494719638,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-06]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.106118849315,0.0723576672634,-1.46658748587,0.142488306318,0.899317758424,0.78040889589,1.03634445337,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-07]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.176817288788,0.06807033221,-2.59756758997,0.00938866407386,0.837932870268,0.733276311528,0.957526493134,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.238123970381,0.0680951186531,-3.49693157294,0.000470642537041,0.788104983362,0.689638349149,0.900630693707,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-09]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.227121120622,0.0674509279072,-3.36720528047,0.000759341416971,0.796824264595,0.698149154925,0.909445931672,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-10]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.111905265756,0.0638081095091,-1.75377811092,0.0794685351504,0.894128958119,0.789017433795,1.01324325611,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-11]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0572460840001,0.0529725637083,-1.08067422063,0.27984205432,0.944361648478,0.851232141372,1.04768003905,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-12]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0422649906684,0.0561788610657,-0.752329076571,0.451853186193,0.958615722691,0.85866747843,1.0701978669,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-02]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.0380469338491,0.0523419102931,0.726892343746,0.467291907705,1.03877998568,0.937497371188,1.15100467671,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-03]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.021449163582,0.0523864162971,0.409441322735,0.682215819616,1.02168085042,0.921984998985,1.13215698875,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-04]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0593087493966,0.0554527365533,-1.06953692609,0.28482779912,0.942415753939,0.845358808858,1.05061595617,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-05]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.276571613498,0.0587039270887,-4.71129662382,2.4614566059e-06,0.758379306992,0.675954713976,0.850854593336,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-06]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.0217281958821,0.0583811585009,-0.372178223935,0.709760158191,0.978506160914,0.872708954727,1.09712900476,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.152950290776,0.0604462389335,-2.53035248305,0.0113947989376,0.858172379834,0.76229417445,0.966109748958,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",-0.195899786211,0.0614208582636,-3.18946676665,0.00142535526792,0.822094615767,0.728853551808,0.927263859244,95824,True,6
fixed_duration_bins,B,low_review_2,"low_review_2 ~ C(actual_duration_group, Treatment(reference=""0-3 days"")) + C(promise_error_group_label, Treatment(reference=""on promised date"")) + C(purchase_month_adjustment, Treatment(reference=""2018-01""))","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))",0.30299418768,0.170846799612,1.77348471477,0.076148422493,1.35390659508,0.968642776819,1.89240358992,95824,True,6
